time,wheel_1,wheel_2,wheel_3,wheel_4
1738607104.820509,-0.2349435803286387,-0.0021156078234416706,0.01230884535677894,0.0
1738607104.9195113,-0.08557036296110801,-0.0038144833527213495,0.010717291927781357,0.0
1738607105.0196269,-0.0,-0.0021156078234416706,0.01230884535677894,0.0
1738607105.119888,0.0,0.0021156078234416706,-0.01230884535677894,-0.0
1738607105.2196007,0.0,0.0038144833527213495,-0.010717291927781357,-0.0
1738607105.3196573,0.0,0.0022209511676115844,-0.01230884535677894,-0.0
1738607105.4196093,0.0,0.0309964448941738,-0.03949078343472018,-0.11947045522218853
1738607105.5199559,0.0,0.12966605474898776,-0.17384697038944372,-0.16180954780189297
1738607105.620137,0.5101607747359737,0.2858271876983455,-0.32320237113079436,-0.2110768208334476
1738607105.7197328,0.6358773292675579,0.44722004231192836,-0.6037617690554797,-0.3741685587974807
1738607105.8201358,0.0,0.5935660913169766,-0.7292328014057453,-0.5576467718281882
1738607105.9201055,0.5101607747359737,0.7835966932039685,-0.6935564387543831,-0.7159134733466572
1738607106.020334,0.9790494509920351,0.9670747810959497,-1.0880531454581344,-0.9857623728121739
1738607106.1200686,1.561762435757167,0.9670747810959497,-1.0282342062959735,-1.0554160896257219
1738607106.2201471,1.1999027848858284,1.3391277320699886,-1.4143125805931631,-1.1186399283961912
1738607106.3200076,1.225385910003853,1.120339187162821,-1.3782017988528876,-1.239287926520516
1738607106.420196,1.3511024019660742,1.4041170279933863,-1.252485306890667,-1.3004616175353563
1738607106.5206952,0.9182116948883824,1.3888235739549948,-1.4342645740015614,-1.483982440302424
1738607106.6207964,0.9144922590911113,1.3038601350686154,-1.4138780989348867,-1.4002872824087387
1738607106.7203658,1.3171249852345255,1.2422920067879664,-1.5026744118740747,-1.4126131966878073
1738607106.8205454,1.2270847933543032,1.3391277320699886,-1.062211623027522,-1.3017525486375396
1738607106.9202497,1.1285501847218307,1.3038601350686154,-1.3765029155024378,-1.2388943652257927
1738607107.0207064,1.4738722523362908,1.2422920067879664,-1.6245382578647056,-1.0758026898311228
1738607107.1207426,1.1608287181029293,1.3395448194452868,-1.4274690405997608,-1.2307916326873687
1738607107.2227147,1.4734212523661214,1.3323321986681884,-1.4143125805931631,-1.2647770582974112
1738607107.3211076,1.7542514504948712,1.4172759907745132,-1.2511828630256487,-1.3578153237862132
1738607107.421358,0.9178900257920114,1.4053838073213625,-1.4495542738781588,-1.3646108571880133
1738607107.5210223,1.315840311068665,1.2422920067879664,-1.252485306890667,-1.4495542738781588
1738607107.6210368,1.2274783546490267,1.2422920067879664,-1.0282342062959735,-1.3293491417067835
1738607107.7204945,1.1625276014533794,1.2932582570240159,-1.3714062654510872,-1.13866087324287
1738607107.821102,1.6471973973648555,1.1777349400257688,-1.499275894340816,-1.2388943652257927
1738607107.9214537,1.106464826304706,1.0927912730581708,-1.5243047658817832,-1.3017525486375396
1738607108.0216358,1.596219509227245,1.3680086238889135,-1.252485306890667,-1.3004616175353563
1738607108.1213858,1.3460057519147237,1.3629119738375635,-1.18491139571092,-1.266076248555541
1738607108.2207258,1.0011348094091597,1.3888235739549948,-1.252485306890667,-1.2388943652257927
1738607108.3211381,1.4755713859641941,1.4172759907745132,-1.3510199155231393,-1.4988216407637585
1738607108.421251,1.347704635265174,1.3612130904871136,-0.9772680811986503,-1.2375886677538865
1738607108.5211391,1.014725751074034,1.2388943652257927,-1.4614465824700358,-1.3595142071366633
1738607108.620998,1.2257790958823973,1.1424296762677304,-1.495877376807557,-1.1199732815266454
1738607108.7209516,1.475120010577845,1.3051503153384398,-1.4495542738781588,-1.2388943652257927
1738607108.820964,1.3821116532446671,1.4890803417410392,-1.3697075072393636,-1.3357299653690884
1738607108.921702,1.2270847933543032,1.3612130904871136,-1.4618919511975146,-1.4155769822853366
1738607109.0211954,1.325619276848049,1.3616353085501967,-1.4614465824700358,-1.3646108571880133
1738607109.1217577,1.1051310977580726,1.2405932485762428,-1.3038601350686154,-1.4206736323366869
1738607109.2210398,0.19926724896195827,1.2422920067879664,-1.0673082730788723,-1.1726382899744185
1738607109.321768,0.4439048246233263,1.2694740152564412,-1.2507864235402164,-1.5213663834457254
1738607109.4215739,1.535045818212405,1.2422920067879664,-1.6602145579467045,-1.2388943652257927
1738607109.521669,0.9161912050109245,1.4886284657997844,-1.252485306890667,-1.6721066162611289
1738607109.6215231,1.4093000437881917,1.648322374493554,-1.252485306890667,-1.7927267084494527
1738607109.7218065,2.649040396860359,1.3612130904871136,-1.1509260952396043,-1.856122237552628
1738607109.8220665,2.737381830528858,1.2422920067879664,-1.279667190220415,-1.239287926520516
1738607109.9216995,2.124089195733077,1.2422920067879664,-1.0656093897284222,-2.1019211005955647
1738607110.02175,0.9433731509100363,1.120339187162821,-0.9415917811166514,-0.9908590228635245
1738607110.1217346,0.6055463924557527,1.3395448194452868,-1.3493210321726894,-1.1458281938009893
1738607110.2226682,1.7469394695689613,1.2405932485762428,-1.5587502014503003,-1.2732733521305584
1738607110.3217292,1.3171249852345255,1.3951905072186621,-1.559981065963782,-1.4359635824907375
1738607110.4216197,1.1000331963194576,1.4393612240529114,-1.3425254987708888,-1.4206736323366869
1738607110.522419,1.681182822974898,1.4903273491502345,-1.3718308611499734,-1.483982440302424
1738607110.622229,1.0996692929029057,1.3310484004734133,-1.187928114989743,-1.5213663834457254
1738607110.7217016,1.1646055300062834,1.26817557583067,-1.3136446069519638,-1.239287926520516
1738607110.8222904,1.4496370105985468,1.2422920067879664,-0.9402168193596486,-1.3578153237862132
1738607110.9220655,1.422455002130072,1.2422920067879664,-1.152251814907744,-1.2371954818753426
1738607111.0225558,1.476818893928295,1.1148766314752951,-1.4635913351028704,-1.3633345673168262
1738607111.1219306,1.3171249852345255,1.1437575232942203,-1.3718308611499734,-1.3595142071366633
1738607111.2220073,1.6823825279454907,1.3616353085501967,-1.3714062654510872,-1.5463902494376343
1738607111.322518,1.374886643733649,1.2932582570240159,-1.4143125805931631,-1.4019859154817358
1738607111.4224782,1.9643951619005808,1.2426864440537748,-1.252485306890667,-1.3633345673168262
1738607111.5221994,1.0996692929029057,1.2422920067879664,-1.3497403720450638,-1.1186399283961912
1738607111.62207,2.0068669953843803,1.2422920067879664,-0.6309500344602779,-1.3374288487195387
1738607111.722259,1.1608287181029293,1.2422920067879664,-1.4138780989348867,-1.2388943652257927
1738607111.8226762,1.5345806775661448,1.340826615420439,-1.7077829163431277,-1.3582367910169375
1738607111.9225135,1.5634614442463435,1.3616353085501967,-1.4257701572493107,-1.298762358768727
1738607112.0226452,1.225385910003853,1.2949570152357395,-1.3765029155024378,-1.4019859154817358
1738607112.1225672,1.374886643733649,1.4886284657997844,-1.5604495853556564,-1.5463902494376343
1738607112.2227707,1.5345806775661448,1.3900938571673118,-1.252485306890667,-1.3017525486375396
1738607112.3226378,1.3901763436102466,1.1216721648770958,-1.252485306890667,-1.2388943652257927
1738607112.4223661,1.4241540106192483,1.2422920067879664,-1.3731052739402638,-1.2388943652257927
1738607112.522869,1.1999027848858284,1.5247649009789845,-1.279667190220415,-1.13866087324287
1738607112.622956,0.9790494509920351,1.2426864440537748,-1.869716307685664,-1.2915592485348395
1738607112.7232,1.127221586862982,1.2405932485762428,-1.5961341445936017,-1.2732733521305584
1738607112.822838,1.4241540106192483,1.3391277320699886,-1.4342645740015614,-1.3616353085501967
1738607112.9227803,1.476818893928295,1.4053838073213625,-1.4618919511975146,-1.4138780989348867
1738607113.022606,1.2270847933543032,1.3378455606786577,-1.4954239992015845,-1.4206736323366869
1738607113.1225348,1.5345806775661448,1.2409871852871455,-1.252485306890667,-1.2677751319059913
1738607113.2228436,1.4093000437881917,1.2426864440537748,-1.3123564289017624,-1.3017525486375396
1738607113.322994,0.9450720968298495,1.3616353085501967,-1.3765029155024378,-1.4002872824087387
1738607113.422695,1.5006031356958698,1.4427589907538116,-2.367601879360081,-1.3595142071366633
1738607113.523278,1.2274783546490267,1.3051503153384398,-1.4393612240529114,-1.3629119738375635
1738607113.6226797,1.2270847933543032,1.3051503153384398,-1.3782017988528876,-1.3633345673168262
1738607113.7227082,1.079642091119904,1.4257701572493107,-1.2800703871970762,-1.4359635824907375
1738607113.822784,1.6450073445130415,1.366733084850085,-1.3714062654510872,-1.2915592485348395
1738607113.922882,1.4734212523661214,1.4512532823673356,-1.3136446069519638,-1.3357299653690884
1738607114.0228293,0.0,1.2694740152564412,-1.2511828630256487,-1.0758026898311228
1738607114.123102,0.19926724896195827,1.3391277320699886,-1.152251814907744,-1.0761582089530017
1738607114.2229474,2.3438973709834587,1.2932582570240159,-1.3493210321726894,-1.3374288487195387
1738607114.3229136,0.8519401650042904,1.4172759907745132,-1.3493210321726894,-1.266076248555541
1738607114.4233778,0.08714171430695236,1.366733084850085,-0.9415917811166514,-1.9813013838234208
1738607114.5235605,1.2257790958823973,1.388394973816862,-1.1607462316599946,-0.928321882854516
1738607114.6235137,1.471722369015671,1.2422920067879664,-1.4155769822853366,-1.1186399283961912
1738607114.7233744,0.053164266290722004,1.3051503153384398,-1.2779684320086915,-1.024836439595073
1738607114.8231752,1.8443126656811386,1.1216721648770958,-0.5120012951025827,-1.2388943652257927
1738607114.9233127,0.9790494509920351,1.4160117142210662,-1.3765029155024378,-1.3582367910169375
1738607115.0238523,1.8443126656811386,1.359936049783567,-1.499275894340816,-1.4482980062032054
1738607115.1239552,1.347704635265174,1.3034515571267162,-1.3510199155231393,-1.3017525486375396
1738607115.2232852,1.1353457181236313,1.4512532823673356,-1.252485306890667,-1.3578153237862132
1738607115.323545,1.374886643733649,1.4036849239709126,-0.941916078126278,-1.3629119738375635
1738607115.4236636,1.3239203934975992,1.3187413821420406,-1.252485306890667,-1.239681863231419
1738607115.523583,1.3243367300405389,1.2698748345972994,-1.3765029155024378,-1.2405932485762428
1738607115.6238503,1.347704635265174,1.1760360566753187,-1.252882121792278,-1.4002872824087387
1738607115.7237844,1.7231553529401131,1.2405932485762428,-1.2507864235402164,-1.3854250564217356
1738607115.823767,1.288652045663867,1.1148766314752951,-1.499275894340816,-1.4499971398311085
1738607115.9239745,1.17102201820563,1.2422920067879664,-1.434703685792717,-1.4007185104601272
1738607116.0240104,1.1098625930056063,1.3038601350686154,-1.4631453406817596,-1.266076248555541
1738607116.1237202,1.3884777105372494,1.366733084850085,-1.252882121792278,-1.30854808203934
1738607116.223641,1.106464826304706,1.26817557583067,-1.2253032984221919,-1.239287926520516
1738607116.3240128,1.596219509227245,1.3612130904871136,-1.3493210321726894,-1.2375886677538865
1738607116.4236803,1.3884777105372494,1.2422920067879664,-0.8787334725661777,-1.300053790425816
1738607116.5239255,1.352801285316524,1.3425254987708888,-1.1250699315779957,-1.2388943652257927
1738607116.623761,1.695973344471638,1.3051503153384398,-1.5871630744322567,-1.3871241900496385
1738607116.724201,1.2270847933543032,1.1760360566753187,-1.4750373989961838,-1.4869295824493343
1738607116.8241684,1.2257790958823973,1.3034515571267162,-1.4002872824087387,-1.3357299653690884
1738607116.9241772,1.1251524180209305,1.3391277320699886,-1.3718308611499734,-1.3629119738375635
1738607117.024298,1.3239203934975992,1.4053838073213625,-1.3153436154411406,-1.266076248555541
1738607117.1242802,1.1255223280963527,1.3629119738375635,-1.252485306890667,-1.2388943652257927
1738607117.2242782,1.4734212523661214,1.2422920067879664,-1.0418251479608476,-1.4495542738781588
1738607117.3247294,0.9178900257920114,1.3378455606786577,-1.3442243821213389,-1.266076248555541
1738607117.4240723,1.4734212523661214,1.1781143606444022,-1.3718308611499734,-1.3357299653690884
1738607117.52463,1.347704635265174,1.2405932485762428,-1.5587502014503003,-1.3595142071366633
1738607117.6245418,1.3515249954453368,1.388394973816862,-1.4631453406817596,-1.3374288487195387
1738607117.7244613,1.535045818212405,1.4512532823673356,-1.2541841902411168,-1.300053790425816
1738607117.8244991,1.1999027848858284,1.2409871852871455,-1.4359635824907375,-1.2371954818753426
1738607117.924413,1.2274783546490267,1.4041170279933863,-1.252485306890667,-1.2371954818753426
1738607118.0246606,1.471722369015671,1.4036849239709126,-1.054067719848092,-1.3633345673168262
1738607118.1246464,1.4020685270633972,1.3629119738375635,-1.3136446069519638,-1.3357299653690884
1738607118.2247593,1.5979188931326007,1.2422920067879664,-1.621140616302532,-1.422372515687137
1738607118.3250012,1.1098625930056063,1.2422920067879664,-1.4618919511975146,-1.3595142071366633
1738607118.425343,1.3447279603788187,1.3616353085501967,-1.4002872824087387,-1.3357299653690884
1738607118.5247667,1.374886643733649,1.5247649009789845,-1.434703685792717,-1.2388943652257927
1738607118.6248248,1.2270847933543032,1.4890803417410392,-1.4138780989348867,-1.2388943652257927
1738607118.7250552,1.2903513044304964,1.3374288487195387,-1.3718308611499734,-1.2371954818753426
1738607118.8248823,1.1081637096551562,1.2405932485762428,-1.0880531454581344,-1.5468553900838942
1738607118.925105,1.169703306306172,1.2422920067879664,-1.252485306890667,-1.4364030696980727
1738607119.0252523,1.2270847933543032,1.215110123458218,-1.4274690405997608,-1.4376622155637346
1738607119.1247191,1.6331151610598909,1.3612130904871136,-1.4631453406817596,-1.2388943652257927
1738607119.224847,1.2257790958823973,1.2422920067879664,-1.252485306890667,-1.300053790425816
1738607119.3247676,1.3901763436102466,1.3306334404564646,-1.2511828630256487,-1.2100134734068677
1738607119.4248543,1.016424634424484,1.3900938571673118,-1.4002872824087387,-1.3595142071366633
1738607119.5258136,0.9793853233338595,1.424071399037587,-1.3714062654510872,-1.4495542738781588
1738607119.6257756,1.5345806775661448,1.2409871852871455,-1.0061488478788485,-1.4852308242376107
1738607119.7255044,1.2274783546490267,1.3616353085501967,-0.9432906018977383,-1.300053790425816
1738607119.8253071,1.5991376191896158,1.3612130904871136,-1.464844349170936,-1.3854250564217356
1738607119.9256136,1.2274783546490267,1.2694740152564412,-1.7456696668893537,-1.422372515687137
1738607120.025847,1.5345806775661448,1.4869295824493343,-1.3765029155024378,-1.053717331413998
1738607120.1250257,0.9518675050929236,1.3323321986681884,-1.2800703871970762,-1.2388943652257927
1738607120.2252748,1.106830356524702,1.3038601350686154,-1.1594223890727515,-1.3650338260834554
1738607120.3252294,1.7469394695689613,1.3038601350686154,-1.3493210321726894,-1.7303763379896886
1738607120.4255495,1.162906271239654,1.1747158431111433,-1.152251814907744,-1.0639105063779721
1738607120.5256898,3.32947246117761,1.3663097405384637,-1.1318653398410696,-1.3871241900496385
1738607120.6256464,2.093509545702428,1.3391277320699886,-1.721880044156541,-1.239287926520516
1738607120.7254934,1.67438578790838,1.4257701572493107,-1.4631453406817596,-1.0775014480428464
1738607120.8258853,1.106464826304706,1.7388726318228358,-1.252485306890667,-1.13866087324287
1738607120.9253752,0.6055463924557527,1.490779475368942,-1.252485306890667,-1.300053790425816
1738607121.0254064,0.48659759052869433,1.3378455606786577,-1.497122882552035,-1.0761582089530017
1738607121.125473,0.5441382540368856,1.2422920067879664,-1.252485306890667,-1.856122237552628
1738607121.225914,1.3175395698352943,1.2422920067879664,-1.1318653398410696,-1.1743371733248689
1738607121.325693,1.3901763436102466,1.2422920067879664,-1.0044499645283986,-1.4495542738781588
1738607121.4257896,1.9643951619005808,1.2694740152564412,-1.1862293567780193,-1.239287926520516
1738607121.5259688,1.599618026760504,1.2698748345972994,-1.7808343998575753,-1.2375886677538865
1738607121.6261024,1.0639931179596334,1.4516965237364643,-1.4138780989348867,-1.3578153237862132
1738607121.7255733,1.3243367300405389,1.5480888825106316,-1.2490875401897668,-1.4835319408871606
1738607121.8256583,2.0918106623519783,1.4393612240529114,-1.2511828630256487,-0.6921237254751181
1738607121.9260314,1.7826157696509601,1.388394973816862,-1.252485306890667,-1.5111708308459486
1738607122.0259607,0.9165123109830267,1.2422920067879664,-0.7210112496465455,-2.1036202342234676
1738607122.126003,3.204571498295743,1.340826615420439,-1.0044499645283986,-1.1403597565933201
1738607122.2259035,1.6976722278220884,1.3629119738375635,-1.4359635824907375,-1.1199732815266454
1738607122.3261995,0.5443726388715492,1.3629119738375635,-1.4143125805931631,-1.2388943652257927
1738607122.4263768,1.594041094276992,1.4398015872313314,-1.5260036492322333,-1.4495542738781588
1738607122.5264907,1.2270847933543032,1.424071399037587,-1.3718308611499734,-1.2388943652257927
1738607122.6264892,1.062294109470457,1.1233710482275456,-1.3782017988528876,-1.5463902494376343
1738607122.726542,1.1268513013713808,1.26817557583067,-1.1233710482275456,-1.5213663834457254
1738607122.8261492,1.4360460689336725,1.2409871852871455,-0.6935564387543831,-1.3663097405384637
1738607122.9264467,1.0775839344857812,1.3391277320699886,-1.4631453406817596,-1.3595142071366633
1738607123.026809,1.347704635265174,1.2405932485762428,-1.695890732889977,-1.2388943652257927
1738607123.1265185,1.3731877603831988,1.2422920067879664,-1.659006969236345,-1.091092514846447
