time,wheel_1,wheel_2,wheel_3,wheel_4
1738607105.3451416,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.3552167,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.3665504,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.3768218,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.3965988,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4073162,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4172618,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4281685,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4478633,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.458321,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.46874,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4880211,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.4994833,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.5185533,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.529102,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.5400605,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.5594418,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.5707116,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.589586,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6003356,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6108155,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6314266,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.641602,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6613958,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6721551,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.6911857,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.7019691,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.7132852,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.732365,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.7428586,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.7627258,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.773258,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.7926,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8023808,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8228505,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8425198,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8543167,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8737218,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.88485,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.8955672,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9146893,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9250336,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9444768,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9557574,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9750786,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.984978,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607105.9965148,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.0158083,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.0259533,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.0456471,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.0560524,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.075625,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.0866988,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.097373,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.116974,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.1369073,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.1550663,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.1665347,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.1855102,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.1966922,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2074647,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2262325,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.23761,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2484982,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2676432,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2782085,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.2979743,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.3184128,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.3379683,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.348764,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.3595269,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.3790731,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.3898041,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4005263,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4197004,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4304826,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.449676,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4608593,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4715161,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.4911952,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.5014322,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.511874,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.5311983,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.542437,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.5619643,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.5725234,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.5834575,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.602367,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.6139848,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.6329887,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.643768,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.654877,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.6740367,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.6845293,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.6953018,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7150939,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7252147,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7361119,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7559068,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7666025,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7857587,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.7970145,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.807662,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.8268967,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.8377378,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.848203,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.8590987,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.8800507,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.899235,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.9192863,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.939033,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.9494498,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.9689145,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.979846,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607106.9993153,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0096583,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0209124,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0402744,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0510213,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0615196,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.081158,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.0917315,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.1108994,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.1217818,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.132126,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.1518342,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.162308,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.182247,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.1929405,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.212504,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2224648,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2337668,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2525947,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2640069,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2835941,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.2939372,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.305017,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.3241234,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.3348622,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.3542898,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.364354,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.3844526,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.394927,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.406024,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.4251523,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.4356487,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.455277,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.4657679,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.4770098,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.4962745,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5068283,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5262794,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5372493,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5475547,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.567433,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5775077,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.5976393,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.6080863,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.627435,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.638281,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.6490672,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.667652,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.6790433,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.6983497,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7090468,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7196033,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7392716,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7498858,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7692175,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7799883,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.7904234,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8102477,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8214107,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.840563,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8521445,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8714776,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8825102,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.8928375,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.912739,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.922579,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.9420888,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.9529142,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.9636745,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.9832523,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607107.9940693,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.0132165,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.0342395,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.0532827,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.0639338,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.0831518,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.094044,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.1049116,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.1238723,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.1350017,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.1532753,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.1641572,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.183826,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.2047427,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.22298,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.2341654,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.253817,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.274403,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.2935956,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3048153,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3152678,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.334663,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3452427,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3647065,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3749352,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.3944762,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.405443,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4241226,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4355764,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4465144,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4658856,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4767082,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.4952645,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5064616,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5169992,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5369344,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5571532,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5760105,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.5873103,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.6066413,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.6174662,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.63668,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.6473207,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.6582797,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.677645,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.6878219,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7087574,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7195635,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7389686,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7495286,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7605762,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7795334,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.7906342,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.8096108,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.8205245,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.8397496,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.8507984,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.861089,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.8808892,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.890972,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9109998,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9219012,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9326315,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9521,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9727025,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9866774,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607108.9979103,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0085733,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0274694,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0387902,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0581405,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0685496,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.088202,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.0990844,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.1097498,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.128403,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.139771,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.1576817,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.1683335,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.1790428,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.1990678,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.2096379,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
1738607109.2202692,1.3123358797839306,1.3123358797839306,-1.3123358797839306,-1.3123358797839306
